Date,CHRIS/ICE_BPB1,CHRIS/MX_SXH1,CHRIS/MGEX_IW1,CHRIS/ICE_P1,CHRIS/ICE_IW1,CHRIS/ICE_DW1,CHRIS/CME_RB31,CHRIS/MGEX_IC1,CHRIS/MGEX_IP1,CHRIS/MGEX_IS1,CHRIS/MX_CGZ1,CHRIS/CME_LB1,CHRIS/CME_IBV1,CHRIS/ICE_ZJ1,CHRIS/CME_NG31,CHRIS/ICE_AR1,CHRIS/CME_EH1,CHRIS/ICE_KRU1,CHRIS/ICE_SS1,CHRIS/MGEX_IH1,CHRIS/MX_SXM1,CHRIS/CME_NG41,CHRIS/CME_CI1,CHRIS/MX_SXA1,CHRIS/MX_LGB1,CHRIS/MX_SXB1,CHRIS/MX_SCF1,CHRIS/CME_RB21,CHRIS/MX_SXY1,CHRIS/ICE_Y1,CHRIS/ICE_MP1,CHRIS/ICE_NT1,CHRIS/CME_HG11,CHRIS/ICE_ZR1,CHRIS/ICE_SF1,CHRIS/CME_RR1,CHRIS/CME_DA1,CHRIS/CME_ED31,CHRIS/ICE_WA1
2013-06-18,,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,12.0,419.0,171.0,,0.0,,216.0,,,0.0,184.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.0,,6.0,,55.0,968.0,223.0,15.0,0.0
2013-06-19,,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,307.0,,40.0,,231.0,,,0.0,99.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,15.0,,,414.0,53.0,2068.0,0.0
2013-06-20,,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,450.0,444.0,329.0,,1.0,,379.0,,6.0,0.0,23.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,,21.0,,126.0,1070.0,29.0,207.0,0.0
2013-06-21,,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,50.0,193.0,429.0,,0.0,,244.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,,6.0,,45.0,1390.0,20.0,329.0,0.0
2013-06-24,10.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,152.0,344.0,230.0,,0.0,,159.0,,,0.0,1040.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,0.0,,,969.0,29.0,69.0,0.0
2013-06-25,,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,176.0,,3.0,,137.0,,,0.0,281.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,145.0,2.0,,5.0,,200.0,595.0,38.0,0.0,0.0
2013-06-26,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,210.0,,1.0,,221.0,,,0.0,578.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,,1.0,,31.0,768.0,258.0,79.0,0.0
2013-06-27,13.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,396.0,169.0,,0.0,,188.0,,,0.0,511.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,121.0,,201.0,621.0,29.0,0.0,0.0
2013-06-28,,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,100.0,302.0,237.0,,10.0,,123.0,,,0.0,790.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,38.0,,9.0,88.0,13.0,196.0,0.0
2013-07-01,,,0.0,0.0,10.0,,0.0,0.0,0.0,0.0,,320.0,184.0,,2.0,,95.0,,,0.0,,0.0,,,,,,0.0,,0.0,2.0,,250.0,,,122.0,4.0,66.0,
2013-07-02,,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,204.0,,0.0,,114.0,,,0.0,307.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,228.0,,7.0,65.0,1.0,41.0,0.0
2013-07-03,,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,303.0,310.0,358.0,,0.0,,67.0,,,0.0,251.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,,12.0,,500.0,0.0,0.0,397.0,0.0
2013-07-04,,0.0,,0.0,,0.0,,,,,200.0,,,,,,,,,,67.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,0.0
2013-07-05,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,250.0,114.0,348.0,,0.0,,112.0,,,0.0,861.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,116.0,,,45.0,174.0,350.0,0.0
2013-07-08,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,100.0,150.0,172.0,,27.0,,315.0,,,0.0,425.0,0.0,,0.0,0.0,0.0,20.0,0.0,0.0,0.0,,,4.0,,96.0,0.0,163.0,0.0,0.0
2013-07-09,,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,50.0,309.0,52.0,,0.0,,220.0,,,0.0,257.0,0.0,,0.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,,131.0,,38.0,0.0,309.0,0.0,0.0
2013-07-10,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,400.0,387.0,404.0,,13.0,,410.0,,,0.0,174.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,,104.0,,4.0,2.0,167.0,70.0,0.0
2013-07-11,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,410.0,136.0,216.0,,1.0,,262.0,,,0.0,574.0,0.0,,0.0,0.0,0.0,40.0,0.0,0.0,0.0,14.0,,125.0,,14.0,1.0,142.0,63.0,0.0
2013-07-12,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,270.0,219.0,167.0,,0.0,,201.0,,,0.0,323.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,56.0,,1.0,0.0,129.0,1.0,0.0
2013-07-15,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,279.0,125.0,,1.0,,218.0,,,0.0,326.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7.0,,79.0,,82.0,310.0,89.0,0.0,0.0
2013-07-16,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1000.0,478.0,314.0,,1.0,,280.0,,,0.0,274.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,158.0,,18.0,230.0,106.0,33.0,0.0
2013-07-17,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,371.0,755.0,140.0,,1.0,,342.0,,,0.0,418.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,,185.0,,3.0,212.0,37.0,58.0,0.0
2013-07-18,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,400.0,648.0,268.0,,0.0,,201.0,,,0.0,393.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,123.0,,26.0,239.0,104.0,135.0,0.0
2013-07-19,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,578.0,498.0,176.0,,25.0,,190.0,,,0.0,297.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,165.0,,82.0,321.0,113.0,8.0,0.0
2013-07-22,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,236.0,619.0,133.0,,0.0,,223.0,,,0.0,249.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,,171.0,,,183.0,12.0,149.0,0.0
2013-07-23,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,302.0,566.0,70.0,,0.0,,221.0,,,0.0,315.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,75.0,4.0,,53.0,,5.0,602.0,20.0,0.0,0.0
2013-07-24,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,365.0,718.0,64.0,,0.0,,235.0,,,0.0,335.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,,25.0,,,645.0,11.0,4.0,0.0
2013-07-25,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,150.0,230.0,63.0,,0.0,,183.0,,,0.0,325.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,46.0,,,405.0,16.0,74.0,0.0
2013-07-26,,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,225.0,214.0,171.0,,50.0,,180.0,,,0.0,183.0,53.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,58.0,,106.0,796.0,44.0,12.0,0.0
2013-07-29,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,150.0,381.0,61.0,,2.0,,177.0,,,0.0,225.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,33.0,,1.0,634.0,25.0,0.0,0.0
2013-07-30,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,300.0,1142.0,106.0,,0.0,,151.0,,,0.0,304.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,,11.0,,137.0,897.0,41.0,0.0,0.0
2013-07-31,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,400.0,732.0,281.0,,0.0,,95.0,,,0.0,820.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,,6.0,,,692.0,0.0,22.0,0.0
2013-08-01,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,159.0,1292.0,81.0,,21.0,,60.0,,,0.0,288.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,,8.0,,7.0,1060.0,252.0,109.0,0.0
2013-08-02,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,175.0,539.0,197.0,,20.0,,103.0,,,0.0,373.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,1.0,,,592.0,85.0,7.0,0.0
2013-08-05,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,614.0,79.0,,15.0,,26.0,,,0.0,,0.0,,,,,,0.0,,0.0,23.0,,0.0,,5.0,782.0,265.0,10.0,
2013-08-06,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,415.0,118.0,,1.0,,238.0,,,0.0,1018.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,0.0,,14.0,295.0,154.0,4.0,0.0
2013-08-07,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,325.0,244.0,144.0,,2.0,,315.0,,,0.0,317.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,,0.0,,2.0,595.0,288.0,0.0,0.0
2013-08-08,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,50.0,613.0,164.0,,1.0,,244.0,,,0.0,421.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,,10.0,,,619.0,372.0,0.0,0.0
2013-08-09,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,50.0,,0.0,,140.0,,,0.0,289.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,,0.0,,73.0,505.0,154.0,0.0,0.0
2013-08-12,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,115.0,,0.0,,232.0,,,0.0,440.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2.0,,10.0,762.0,120.0,2.0,0.0
2013-08-13,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,780.0,83.0,,0.0,,384.0,,,0.0,275.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,,0.0,,86.0,644.0,200.0,120.0,0.0
2013-08-14,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,193.0,467.0,38.0,,0.0,,526.0,,,0.0,268.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,,0.0,,27.0,458.0,128.0,38.0,0.0
2013-08-15,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,700.0,0.0,,1.0,,258.0,,6.0,0.0,400.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,,0.0,,55.0,420.0,97.0,436.0,0.0
2013-08-16,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,274.0,35.0,,0.0,,244.0,,,0.0,517.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,,2.0,,5.0,377.0,79.0,0.0,0.0
2013-08-19,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,377.0,316.0,31.0,,2.0,,280.0,,,0.0,553.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,75.0,2.0,,12.0,,,969.0,81.0,0.0,0.0
2013-08-20,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,395.0,13.0,,0.0,,158.0,,,0.0,439.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,,0.0,,2.0,1484.0,76.0,165.0,0.0
2013-08-21,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,351.0,279.0,52.0,,1.0,,406.0,,,0.0,457.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,,0.0,,9.0,951.0,164.0,240.0,0.0
2013-08-22,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,26.0,763.0,48.0,,0.0,,311.0,,,0.0,382.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,135.0,13.0,,9.0,,2.0,420.0,76.0,74.0,0.0
2013-08-23,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,193.0,475.0,53.0,,5.0,,447.0,,,0.0,369.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,3.0,,213.0,463.0,154.0,1.0,0.0
2013-08-26,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,699.0,271.0,37.0,,0.0,,341.0,,,0.0,373.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,50.0,906.0,42.0,2.0,0.0
2013-08-27,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1079.0,462.0,237.0,,6.0,,187.0,,,0.0,406.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,0.0,,5.0,931.0,13.0,0.0,0.0
2013-08-28,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,41.0,210.0,83.0,,5.0,,286.0,,,0.0,366.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,0.0,,68.0,641.0,44.0,7.0,0.0
2013-08-29,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,88.0,291.0,92.0,,1.0,,209.0,,,0.0,617.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,,36.0,,1.0,204.0,7.0,20.0,0.0
2013-08-30,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,216.0,110.0,,5.0,,106.0,,,0.0,342.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2.0,,2.0,51.0,40.0,484.0,0.0
2013-09-02,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,,,,,,,,
2013-09-03,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,326.0,210.0,,5.0,,52.0,,,0.0,710.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,,434.0,,141.0,1.0,18.0,24.0,0.0
2013-09-04,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,286.0,72.0,,0.0,,66.0,,,0.0,215.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,392.0,,135.0,69.0,15.0,56.0,0.0
2013-09-05,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,500.0,129.0,112.0,,0.0,,33.0,,,0.0,443.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,,353.0,,154.0,36.0,0.0,51.0,0.0
2013-09-06,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,257.0,130.0,,15.0,,142.0,,,0.0,541.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,11.0,,51.0,197.0,311.0,171.0,0.0
2013-09-09,,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,226.0,85.0,,5.0,,145.0,,,0.0,222.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,21.0,932.0,203.0,5.0,158.0,30.0,0.0
2013-09-10,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,99.0,62.0,,1.0,,185.0,,,0.0,288.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,88.0,,140.0,12.0,293.0,64.0,0.0
2013-09-11,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,316.0,141.0,76.0,17.0,0.0,,146.0,,,0.0,258.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,21.0,51.0,208.0,31.0,184.0,34.0,0.0
2013-09-12,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,216.0,106.0,,2.0,,133.0,,,0.0,321.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,472.0,,100.0,74.0,181.0,229.0,0.0
2013-09-13,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,91.0,28.0,,6.0,,252.0,,,0.0,81.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,11.0,,27.0,,5.0,271.0,61.0,0.0,0.0
2013-09-16,,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,902.0,12.0,,0.0,,71.0,,,0.0,145.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,75.0,,,390.0,100.0,48.0,0.0
2013-09-17,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,118.0,296.0,10.0,,1.0,,371.0,,,0.0,211.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,84.0,,8.0,229.0,45.0,15.0,0.0
2013-09-18,,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,79.0,,0.0,,578.0,,,0.0,83.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,,12.0,,242.0,207.0,40.0,24.0,0.0
2013-09-19,,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,948.0,39.0,,0.0,,305.0,,,0.0,56.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,300.0,,,24.0,,10.0,359.0,86.0,0.0,0.0
2013-09-20,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,97.0,,0.0,,137.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,109.0,,,191.0,128.0,4.0,0.0
2013-09-23,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,110.0,456.0,173.0,,0.0,,178.0,,,0.0,349.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,35.0,,,135.0,26.0,5.0,0.0
2013-09-24,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,321.0,362.0,7.0,,1.0,,349.0,,,0.0,180.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,170.0,,26.0,163.0,85.0,48.0,0.0
2013-09-25,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,215.0,594.0,20.0,,0.0,,288.0,,,0.0,362.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,,91.0,,,180.0,131.0,31.0,0.0
2013-09-26,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,50.0,528.0,3.0,,3.0,,277.0,,,0.0,482.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,19.0,,,527.0,98.0,0.0,0.0
2013-09-27,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,51.0,732.0,15.0,,2.0,,298.0,,,0.0,483.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,0.0,,40.0,870.0,14.0,0.0,0.0
2013-09-30,,0.0,0.0,,8.0,0.0,0.0,0.0,0.0,0.0,50.0,1282.0,14.0,,0.0,,118.0,,,0.0,514.0,0.0,,0.0,0.0,0.0,40.0,0.0,0.0,0.0,9.0,,0.0,,19.0,1153.0,15.0,0.0,0.0
2013-10-01,,0.0,0.0,,35.0,0.0,0.0,0.0,0.0,0.0,55.0,866.0,16.0,,0.0,,25.0,,,0.0,449.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,8.0,,6.0,,156.0,1176.0,1.0,4.0,0.0
2013-10-02,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,155.0,430.0,20.0,,0.0,,126.0,,,0.0,538.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,13.0,,107.0,514.0,0.0,35.0,0.0
2013-10-03,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,150.0,471.0,25.0,,0.0,,99.0,,,0.0,359.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,,23.0,,26.0,502.0,209.0,23.0,0.0
2013-10-04,,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,50.0,360.0,45.0,,0.0,,108.0,,,0.0,179.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,44.0,,8.0,594.0,190.0,1.0,0.0
2014-03-24,,0.0,0.0,16.0,,,0.0,0.0,0.0,0.0,100.0,205.0,0.0,16.0,0.0,16.0,140.0,16.0,,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,1.0,16.0,7.0,254.0,121.0,26.0,
2014-03-25,,0.0,0.0,14.0,,,0.0,0.0,0.0,0.0,50.0,242.0,2.0,14.0,35.0,14.0,193.0,14.0,,0.0,251.0,26.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,14.0,14.0,14.0,6.0,14.0,10.0,337.0,118.0,4.0,
2014-03-26,,0.0,0.0,16.0,,,0.0,0.0,0.0,0.0,34.0,380.0,59.0,16.0,1.0,16.0,240.0,16.0,,0.0,398.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,2.0,16.0,5.0,198.0,61.0,46.0,
2014-03-27,,0.0,0.0,32.0,,,0.0,0.0,0.0,0.0,0.0,412.0,95.0,32.0,0.0,32.0,244.0,32.0,,0.0,192.0,2.0,0.0,0.0,0.0,0.0,40.0,5.0,0.0,32.0,32.0,32.0,2.0,32.0,76.0,236.0,224.0,24.0,
2014-03-28,,0.0,0.0,6.0,,,0.0,0.0,0.0,0.0,150.0,581.0,32.0,6.0,0.0,6.0,100.0,6.0,,0.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,6.0,22.0,6.0,,534.0,116.0,47.0,
2014-03-31,,0.0,0.0,16.0,2.0,,0.0,0.0,0.0,0.0,0.0,754.0,53.0,16.0,102.0,16.0,99.0,16.0,,0.0,524.0,130.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,16.0,16.0,0.0,16.0,43.0,1174.0,12.0,127.0,
2014-04-01,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1170.0,57.0,,4.0,,81.0,,,0.0,250.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,6.0,,0.0,,127.0,849.0,6.0,0.0,
2014-04-02,,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,545.0,14.0,,2.0,,36.0,,,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,0.0,,25.0,521.0,149.0,50.0,
2014-04-03,5.0,0.0,0.0,325.0,,,0.0,0.0,0.0,0.0,46.0,406.0,15.0,,0.0,,621.0,,,0.0,518.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,12.0,,0.0,,34.0,448.0,213.0,79.0,
2014-04-04,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,327.0,20.0,,1.0,,251.0,,,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.0,,0.0,,153.0,503.0,363.0,9.0,
2014-04-07,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,215.0,80.0,,0.0,,424.0,,,0.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,0.0,,10.0,563.0,237.0,5.0,
2014-04-08,,0.0,0.0,,,,0.0,0.0,0.0,0.0,217.0,358.0,1.0,,0.0,,485.0,,,0.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,2.0,,101.0,458.0,75.0,8.0,
2014-04-09,,0.0,0.0,691.0,,,0.0,0.0,0.0,0.0,50.0,823.0,34.0,691.0,201.0,691.0,177.0,,,0.0,316.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0,12.0,,0.0,,,848.0,114.0,0.0,
2014-04-10,5.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,311.0,405.0,4.0,,159.0,,166.0,,,0.0,255.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,,0.0,,,479.0,84.0,10.0,
2014-04-11,,0.0,0.0,,,,0.0,0.0,0.0,0.0,126.0,401.0,1.0,,100.0,,203.0,,,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,62.0,692.0,73.0,20.0,
2014-04-14,,0.0,0.0,,,,0.0,0.0,0.0,0.0,50.0,350.0,60.0,,0.0,,198.0,,,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,0.0,,100.0,982.0,93.0,0.0,
2014-04-15,,0.0,0.0,10.0,,,0.0,0.0,0.0,0.0,0.0,406.0,58.0,10.0,4.0,10.0,44.0,10.0,,0.0,403.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,3.0,10.0,40.0,458.0,104.0,9.0,
2014-04-16,5.0,0.0,0.0,4.0,1.0,,0.0,0.0,0.0,0.0,0.0,507.0,73.0,4.0,1.0,4.0,166.0,4.0,,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,4.0,43.0,781.0,137.0,25.0,
2014-04-17,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,191.0,12.0,,0.0,,223.0,,,0.0,190.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,42.0,489.0,67.0,81.0,
2014-04-21,,0.0,0.0,145.0,,,0.0,0.0,0.0,0.0,13.0,735.0,0.0,,0.0,,74.0,,,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,1.0,,35.0,928.0,66.0,11.0,
